threshold,precision,recall,fmeasure
0.899497487,0.190877207,0.988,0.319942873
0.904522613,0.189934777,0.988615385,0.318649895
0.909547739,0.189041955,0.989435897,0.317434725
0.914572864,0.188158946,0.99025641,0.316230778
0.91959799,0.187269838,0.990974359,0.315010433
0.924623116,0.186386768,0.991692308,0.313796125
0.929648241,0.185551593,0.992615385,0.312657492
0.934673367,0.184706331,0.993435897,0.311497025
0.939698492,0.183851144,0.994153846,0.310315021
0.944723618,0.182967323,0.994666667,0.309079899
0.949748744,0.182111624,0.995282051,0.307887556
0.954773869,0.181264934,0.995897436,0.306705834
0.959798995,0.180371402,0.996205128,0.305440252
0.964824121,0.179524126,0.996717949,0.304248458
0.969849246,0.178648877,0.997025641,0.3030048
0.974874372,0.17776437,0.997230769,0.301740992
0.979899497,0.176907126,0.997538462,0.300519095
0.984924623,0.176058632,0.997846154,0.299307799
0.989949749,0.175254762,0.998358974,0.298168229
0.994974874,0.174494841,0.999076923,0.29709946
1,0,1,0.296100583
